LR,epsilon,epochs,Clean Acc,Acc backdoor,Backdoor source,Backdoor target
1e-05,0.001,10,95.08300000000001,85.643,98.4387755393982,48.67269992828369
1e-05,0.001,25,93.965,84.39099999999999,98.76530766487122,48.36098551750183
1e-05,0.001,50,92.065,82.578,98.77551198005676,47.752636671066284
1e-05,0.001,75,91.144,81.64000000000001,98.72449040412903,47.34036922454834
1e-05,0.001,90,90.803,81.349,98.58162999153137,47.24484980106354
1e-05,0.001,100,90.625,81.201,98.51020574569702,47.13926911354065
1e-06,0.1,1,95.34700000000001,86.07199999999999,96.63265943527222,48.72297644615173
1e-06,0.1,10,95.359,86.05,96.93878889083862,48.69280755519867
1e-06,0.1,25,95.33200000000001,86.00399999999999,96.93878889083862,48.702868819236755
1e-06,0.1,50,95.249,85.949,97.03060984611511,48.81347715854645
1e-06,0.1,75,95.169,85.82699999999998,96.83674573898315,48.914021253585815
1e-06,0.1,90,95.074,85.72800000000001,96.93878889083862,48.85872304439545
1e-06,0.1,100,94.99600000000001,85.737,96.83674573898315,48.939165472984314
1e-06,0.01,1,95.34,86.04400000000001,96.63265943527222,48.66766929626465
1e-06,0.01,10,95.37,86.063,96.93878889083862,48.72800409793854
1e-06,0.01,25,95.303,86.01899999999999,97.2449004650116,48.66264760494232
1e-06,0.01,50,95.31300000000002,85.972,97.55102396011353,48.72800409793854
1e-06,0.01,75,95.173,85.785,98.16325902938843,48.65761697292328
1e-06,0.01,90,95.13,85.71900000000002,98.35714101791382,48.57717454433441
1e-06,0.01,100,95.078,85.651,98.36734533309937,48.65259230136871
1e-06,0.001,1,95.34,86.06500000000001,96.63265943527222,48.68778586387634
1e-06,0.001,10,95.378,85.99300000000001,96.93878889083862,48.76822531223297
1e-06,0.001,25,95.28999999999999,86.02000000000001,97.25510478019714,48.64756166934967
1e-06,0.001,50,95.32599999999998,85.917,97.85712957382202,48.69281351566315
1e-06,0.001,75,95.173,85.783,98.2653021812439,48.69280755519867
1e-06,0.001,90,95.11000000000001,85.718,98.36734533309937,48.66766929626465
1e-06,0.001,100,95.07300000000001,85.642,98.44897985458374,48.728007078170776
